1b2501b8-daa3-4204-a956-021668bbd715,0,0
9ebd3a43-ad1e-4b6c-b69d-022127b013a5,0,0
51e4486f-4fb1-4fc8-92e7-022127ed1510,0,0
0de4ee82-3275-460a-932a-0229627856f7,0,0
a6fa90c4-fcfe-4d9f-a0a3-0231622677c6,0,0
d69e335c-d2d4-4274-b0be-023aa786a588,0,0
1b784d83-35cf-47db-9d58-0244b20bdce3,0,1
873d253e-f4ea-4a37-bc4c-0247d72190fb,2,1
fe0ac74d-0ee4-4f57-8aa2-024907acd5f0,2,2
35580544-d2c6-4466-ae9a-024d686bc498,2,1
31e6f9f8-cfb0-4976-b9e3-025a3e737cfd,0,0
16f5a7ce-04d9-4375-a9eb-025c04bb6925,2,0
f05b3867-ce53-424e-bc0a-025ee9f0e9a3,1,11
0fc46ed2-7e43-497d-a518-0260bb53db7d,3,3
5add624b-f995-4ae6-b432-0260d96c1c8d,11,0
2aaaa23e-71a4-4964-9439-0265ec748b0b,2,3
db5d60e4-27d3-480c-a775-026eb4647c86,0,0
a8aadc01-59d2-4e11-9aba-0280f1863729,0,0
c710ced0-cf39-4b65-abe6-028d88071a97,1,1
53632a83-e70c-46c2-b084-0290eabe7761,0,0
53aca83e-d9d3-459c-baf6-0292cc250259,2,1
6bfdbf60-5c7d-4849-b3a7-02940ac8599a,0,0
78f5a894-fc15-4221-9182-0295728ea5b6,0,0
a8269c47-adbd-437a-a6db-029b0e50023c,1,1
7031ecb9-14b7-48fa-91a9-02abba12cfc0,0,0
a947d4ba-ecb8-4454-9e10-02af44bae4f9,0,0
9adc4515-047d-45cb-bd12-02d31f05f6e3,0,0
43737567-1b6d-40a9-af85-02d57f7bbefd,0,0
62d4560f-0c7a-4aad-a9e6-02d938b4959e,1,0
95b4c672-306f-45be-872e-02e980633ae7,0,0
2f47c9cf-ae67-43c8-81f7-02eb0e7ed585,0,0
ab5fa1a0-40e5-476d-898e-02f3a94387b5,0,0
bc7627ee-5ce5-420c-b9c9-0302590d07dc,0,0
3a715687-6c60-4cd7-9f16-0302d7510422,0,1
9d412cdf-9d3d-400d-984f-0305eee1362e,0,0
5fdeb799-2be3-4f21-aa06-03082c11f75c,1,0
878cdc82-c1b1-4c8b-9663-03085d5fbe87,0,0
ad2ab226-209c-4a6c-990b-03129ace0430,0,0
504561e4-8ed7-42e8-a139-0317a7119faf,2,1
1b9c0679-c715-4393-9e76-031c1a06d067,0,0
3b928331-198c-44cd-9ab9-03223bc41f02,1,1
71f2bb37-dc38-4f9a-b4ab-0323d98d6e02,3,2
d6b0bb8b-bf5d-48d5-9907-03273785015e,0,1
622b1384-712b-4f18-9711-033d6a25b1bb,0,0
7b2cf4dd-5df3-401e-8521-0345d8ca3420,0,5
597d5b71-5b8b-473b-a4ce-035f2bd61055,0,1
a89be76b-14cc-44be-a0fe-035ff670d9be,0,0
bf3f8394-35a8-45ba-bbeb-03605b282e29,0,0
bab4c1ce-c39c-43e2-90e2-0368f1388922,1,1
33d6928b-9af2-4ef8-a861-0373e1de19df,0,0
6fd6c210-164d-45c1-9c55-03877ef6a944,0,0
6aea58fd-3b41-4ac7-aed6-03a06c0abebe,1,1
722b83e5-255c-4019-86cb-03a40a1af5b0,2,1
18c7dd48-bcae-4efa-8d2b-03a955903fe8,0,1
4d3c2b48-386e-4b0f-85b3-03b23bce503e,0,0
8afa7057-9d84-48cd-b5ae-03b366faba6b,0,0
57a2988f-af18-469e-8e45-03b63241f2a5,1,1
e39d7f8c-d4e1-4a5d-a6fd-03b7992037a1,1,2
869e7865-fbe2-4072-aa0d-03bf46dc1087,0,0
6593a612-62cd-4b29-9f75-03bfc474699b,0,0
d0be57e3-5616-4e36-a6f7-03c0f9a28b20,0,0
e29cb292-a89a-47f3-a056-03c1896c4d3d,0,0
a8049857-e0b4-43c0-9969-03c9b386d081,0,0
90be5612-7f41-4ded-9758-03ccb3cf5210,0,0
a86ba1ed-cb03-4ad3-9123-03cf1dc8bedf,0,0
12b249a2-febc-41b8-9824-03d046f598d6,0,0
7179e5c6-e0d4-402e-9f1a-03d4f8fd7a46,0,0
5d660243-4d50-40b7-be7b-03d977f2c68b,1,0
9a7389a1-a385-4dcc-9bbe-03dea7b95f7a,0,1
2998c5cc-e114-4660-ad74-03e1c8fd14d5,0,0
f2381671-5c87-4ded-873e-03e3257de375,0,0
50af7a78-3d41-4646-bcbc-03eb9dee55b8,0,0
d1ad2eb5-5b7b-4ceb-9627-03ec6471d132,1,0
659f43cd-577f-4920-a462-03ef6d45dfc9,0,0
d9ddac05-9c1e-40fa-9bba-03f46ac887a5,1,1
3cc46cb9-043e-47d0-a71d-03fb1225cb86,1,0
630ea433-f86b-4af7-8416-03fd03fab933,1,1
b8ef131e-6154-4e18-bd94-0402f4855c12,0,0
76c7fb90-674e-41b6-a0fc-040cc0f29e6f,0,0
b78d05fb-8675-4653-b73e-04269bf99e61,0,5
128d4900-eaa0-4ef6-a04d-0433a39825dd,0,0
e01b7085-325f-4be1-aa29-043601dfa36d,0,0
058394c0-45aa-4211-9cd8-043c9a5e5ee0,2,1
79a8440e-a702-4d45-b6cb-044a257233fe,0,0
b26159b7-907b-452a-b084-044da6c99ef9,1,1
44c81ac7-370e-46af-9631-046003698562,0,2
a12a1926-9fc1-4318-8293-04610ceeb00a,1,1
cf0bec26-2867-40e4-a27d-046298686b99,1,1
710a8cd7-6105-4645-b6b6-046601da7225,1,1
0341e66f-8064-40a0-9c21-0467e3d2cd3a,0,0
4abe85ba-13e7-4549-b1b5-0471c728b79b,0,0
74b212e2-a1b3-48c5-9de1-0471c9e88eb2,1,1
3562125e-1d6f-466a-9d76-04774bcad9f3,0,0
1001cd18-d8ba-4bf3-b295-047763f348dd,1,1
0615e767-102d-4b2e-bf19-04792e384e07,1,1
e42ce17d-ad2d-428b-8da5-047d01ace488,0,0
80a0dd5e-82c8-4ae6-9898-048375333957,2,1
284a2e3b-8409-4e86-825a-048e7f146464,0,0
a1dbda12-7e66-43e9-b30a-0490a68c08ba,0,0
ff8e1af2-a050-4d3b-9a6c-0496d2b5ae85,0,0
41e1ee05-a9b6-400e-8a54-0499e20b827e,0,0
cec0586b-bda8-4f67-b62c-049bff84a782,0,0
96ec5490-4eef-4d79-8bf7-049c37525779,0,1
fd046ad3-a568-4958-97e9-049c9bc0010a,0,0
83243df3-57c9-4ff3-a970-04a0b1d12898,0,0
434fe87f-a99a-4afa-83eb-04a0b23ad63f,1,1
67842416-2c60-419c-83b4-04bbabc19af7,0,0
015372ca-7c3f-4484-a127-04bccf639d33,0,2
0874165a-a22b-4c38-bc09-04ca018c1834,1,0
aaf02573-b059-4b6e-9ff9-04d9ec15c9fe,3,3
c559d71c-12c2-414e-9336-04de9ea121af,0,0
6c0e0866-1a4e-4ee0-b1cd-04dec20b4baa,0,1
3e0c07a8-9633-41f1-a8d9-04ef55f53cbb,1,1
1483a86c-ed07-4c87-931d-04f3853b1b6d,1,0
0424ff46-049d-48df-9374-05095d5a7f47,2,2
d3829f50-6840-448f-a286-0509fd0cd545,0,0
758c3ef5-bc26-402e-88b1-050c74167ce8,0,0
cd1e3833-0ec5-45d1-b77b-050f0751b191,0,0
58421ad3-86df-4282-bb0b-0512a2d99d5e,0,0
73281e6d-825b-4535-a684-0514cfe27ab5,1,1
134c3cb2-5bf8-4782-97bb-05179b92031f,1,0
f8f70fb6-ac3c-454a-8d2b-051a4787b703,3,1
e750ca58-9d3f-4d4b-a73a-051a7f61fbc2,2,3
36b4b919-3a5a-4890-924c-051e50b80ff6,0,1
cf1bcdce-47ce-47d6-a82e-0521b341e563,1,1
9d6ecf08-7e0d-493f-ac70-0525fadf24ee,5,4
68829163-3fac-4508-839b-052677db76cf,4,1
25946680-a359-4104-b637-0529dc567c02,0,0
1b8cdcef-259d-4ed4-9843-05307563fb59,0,1
a409d1a6-18e9-4535-a289-0530c4a2f9b0,0,0
baf1fcec-d6e0-4e41-94a0-0532d0c7caed,0,0
87ce3c36-97a3-46f7-93fe-0545da7e2ad5,4,10
b398edfb-17a8-46e3-ab0e-05470560ac7e,1,1
ae7b7443-9b59-42fc-98fd-054a0cf83cff,0,0
bc20c2b9-58e2-4139-a375-0554523d6a65,0,1
83adf9c1-6d6c-4263-9070-055841339213,0,0
b17fdb34-b714-4223-b20a-055d326a2971,0,0
8363528a-c315-4db3-87f8-05617164ff89,0,0
d155d730-eaf9-48d6-82f7-056715d18bd0,0,1
154c4e51-bda5-4790-89b0-056ae16b52e6,0,0
a7a198e8-8abc-4d45-a1b3-0573239d79d5,0,0
2536fbd2-0448-4d9a-93e3-0573c6c78503,0,0
d6ee0031-824e-498f-92d2-057716317491,5,2
e4455f33-bd28-48fc-9b9c-05779e8dbad0,1,2
63d238cd-5586-4bb0-8c2f-057a2c94f47e,9,17
ee8c763e-f924-475e-80a6-057bfe03c2fd,0,1
32296618-8b99-47ca-9477-057c10bb80dd,0,0
c69e1811-825f-494f-b865-05830b6d8c51,0,0
423b9654-4a84-4af3-a0ab-05849819756b,0,0
80e857d5-1ffd-44a3-a4dc-0589c14b4c92,1,2
4a7fd6ee-1f4c-4484-9e4b-0593f1b2ab08,0,0
8bd343af-0807-4c8c-9ffa-0596911da169,1,1
bd93b458-58c1-48fa-83ac-05a0b42d1650,0,0
edb930b7-556c-46ba-94d5-05a484ea5509,29,23
41c352f5-85f4-4c2f-aa93-05abdaea24ec,0,0
3da2cdf3-3850-41f1-b1b5-05aca7da8ffd,0,0
4b34e731-fa3f-4698-b41c-05b06047f2ef,1,0
f496b022-46a6-4544-a2ec-05bebad8065e,2,1
82ccdb40-875e-4db8-85b5-05c4b46b48e9,0,0
1eddb7ad-2593-4d80-8e76-05cd50d7d158,0,0
3f588879-eb15-4298-b8b6-05d270ed6e4a,0,0
381736ee-f865-45b4-991f-05d790abf571,0,0
d47bf6b1-42d2-4fd9-8c9c-05e834ca07ca,0,0
761809d5-baad-45a0-9c76-05e95e01d466,2,0
9af95ad4-6dc2-4f94-b516-05ef39569792,0,0
eb774072-07e0-41d9-9c4d-05f9a4c5bf67,0,1
49b69c4f-50c2-41c6-a54a-05fda86a4a3c,0,1
6fdd7dcd-6354-4186-a303-060188374ce9,0,2
4573cb1f-5eab-473e-b21f-060305c70c9b,0,0
9311daf5-8c9e-475b-8962-06030b61d29a,6,50
12d0e332-057d-4c11-999b-060491e2bd87,0,0
0d0daf8c-ce9e-4f88-bfbf-060c77afd555,0,0
e9199e58-29d9-41f4-919b-060e571a58f0,3,6
23a373f3-4e8a-4e67-abca-06190293eb90,0,0
6a44ddec-c584-415b-861f-061d341c79e2,1,1
6c175b21-716e-4709-bc64-0621cdce0093,1,1
76940496-ca05-4c84-8fd1-062bf806887b,0,1
125ed369-e065-440d-985f-062c0fb1d0dc,0,0
cda1f97f-1a09-4346-b3d2-063123827bd4,2,0
374d9697-4f41-4017-99df-06463a1b9171,0,0
e28a25c6-74a1-43b3-a2fa-064eac1c6e02,0,0
41fff890-8d99-4bfd-bc1e-065eabdc1a53,0,1
1e7f7404-b44e-4b2b-b953-06679ed64362,0,0
8ccfb936-7d69-47ae-9fbe-066ae394abe8,1,0
684e5f2c-52e2-43df-923c-068588ed044a,3,93
1978727a-8bcd-4ab7-aacc-0685910afe0f,0,0
30cd5382-f625-441c-9b93-06874077573d,0,0
afc3d976-9ec0-4948-8cfa-068d59ac2717,2,2
7df488e3-6feb-401c-9e2c-069ec5cf9017,0,0
ccfccbb2-c736-4cbd-8cb9-069ed968ff4c,0,0
4f0c68cc-2f74-46a9-a68a-06a1a03e5f6a,3,0
1b4dbf84-5fd5-46f8-9ed0-06a76633ffed,1,1
56506268-78b0-43b0-be44-06ad3cd0f4c3,0,0
629bb620-632f-480d-8975-06b12326b4b8,0,0
59638224-6e0f-4f67-a2b2-06b396468fee,2,0
eb73ad54-9087-455e-827b-06b4450762bc,0,1
13a43130-20e3-4c7a-999f-06b551768f2e,0,0
36d9872d-fda7-4d78-9f25-06b867e9d702,3,4
b15f76ce-57e1-46a6-a84e-06baf870c9e8,1,0
2118d2af-a5c6-47f7-92e6-06bd485949e4,0,0
0c2f5f5c-5522-43e1-a122-06c19f8aeb28,1,1
ee25707b-3fa8-4d52-9a2b-06c855db2db3,0,0
f55a63bd-1b98-4663-a66f-06ce2f01f67e,0,0
b18326cf-07b4-4793-983f-06d2895bd674,0,0
8d2eefd2-214e-4050-8d48-06d698ac5e3e,0,1
ba4d5910-a0a5-4040-9a2a-06d8a05c6f60,1,1
6a1072eb-2a18-4d30-a8cf-06d9fcb65680,1,0
c1193d54-4a77-4984-af6f-06df12971eee,8,60
f10d2a78-ed70-4cdb-b1a2-06e1ecd58545,1,1
a3bae09f-91da-43f4-92bc-06e2e63d9afd,0,0
62eaefae-cf2f-4d2d-9628-06f5339cc55c,0,0
ede8d529-ea1d-4f47-b352-06fa5f9c20fc,0,0
9020b5ba-81f2-4d01-860e-071baa95b3a9,1,1
3e15f40f-5088-4a7f-a337-071d4e536b01,0,0
225d902a-b0b3-4b78-8450-071f592733cf,0,0
2120e4e7-f399-465e-b9f4-0720e7b7faa7,0,0
6efb420b-af9d-4333-884a-07216798b7a4,0,0
5e77edbe-7516-48f0-bc1c-072321fa77d4,38,2
e632141a-3685-43fa-8531-0729057257f3,0,0
9c1cf45b-64e3-4cf3-9ac7-072d34c17b89,1,0
cbb8a651-ebbf-4d44-85e3-07315a9998a6,1,1
1f6e4374-e496-4f23-83fd-07396bdeada1,0,0
5a219b73-7770-4c1b-bde6-0742a8a9adf4,0,0
60971869-30bf-4141-abef-0744f6e8214f,0,0
5e63a155-5c99-49a8-939f-0749e4d61bd2,0,0
3cccf5b9-b0e4-4556-a0e2-074af28f25ee,0,1
6ddc7f2e-dd4b-4543-9c13-074c0b156069,0,0
98cc93aa-a41f-42c1-8b17-0767b2d10d61,0,1
31acd2bd-678a-408a-98be-076e7700351c,1,1
b0288662-c015-4c9c-94da-076ef812403e,0,0
8bf49f16-baa0-4c93-b087-0777781fc053,1,1
610f5064-041b-42a1-99f4-077b12513134,0,0
fa7801f5-585f-4de9-9069-0780415a1823,1,1
c4dbb7b4-4025-4208-9e55-078c881495e7,0,0
5a6abf5d-a398-4f1a-ae21-07901e407689,0,0
fe46e30e-2262-4d0c-a63b-0795413c8212,0,0
10914472-aa52-4170-b3e5-0797bce84421,0,0
43c776fd-98f0-41fd-9dee-079a20a5da75,0,0
1ee2ec16-7d6b-4db6-8132-079b65bd274f,0,0
a21044e9-31a1-4f5b-9b7e-079dafcc870d,0,0
4e8cf9af-efe9-4dec-a491-079dcab15c4f,1,1
e85ec73a-aaf8-4f4a-b68d-07aa991c07b8,0,0
0c85cdd4-3f20-4b83-a1dc-07b7c2aca54f,0,1
da03dab0-50b5-46b4-8cfe-07c17087676f,1,0
8a14271c-74e9-4223-b97d-07c440e10053,2,0
870f8c1d-3a64-4a54-a279-07e1f1713913,1,1
fb2affd6-785b-4523-84f9-07e4108bbfd5,2,3
430d30a2-455a-46c4-93d1-07edd231e14c,0,0
c50c9950-2b81-4e67-8e05-07eddbb0bac5,1,1
44a41326-9362-4d41-b8ef-07f124f56a26,0,0
c456845f-606e-4b0d-92b6-07f474e944bf,0,0
413b2b02-188b-4a70-b984-07faf2e401e0,0,0
61addc87-d5d7-48f4-b91a-07fdc8ae70ee,2,1
670607e5-933d-4af9-a57d-0801d0065036,0,0
c48e5c3b-c88a-4b29-a32f-08032dcd67fc,0,0
3fe8f71f-3da9-407c-b357-081c4b964d73,3,4
c5a8492f-41ab-43a4-831f-0820343f687c,0,1
8a860e6f-240a-4660-b5a7-0824036d3d02,1,1
7b22b895-dadc-4969-8a21-0827bb0a4bb6,2,0
eb7ad787-3167-4915-87ff-0829e84b17ee,0,0
79504cca-1659-4bd4-8a71-082a5f436adf,0,0
a545a599-ce40-41ac-93d5-084453df3401,0,0
613a1c98-564b-483c-a774-08596c8eb69a,0,0
caeab364-b064-490c-9dc2-085b3b57c3c9,1,11
d772e914-413e-4b19-a722-085efca01e77,1,0
66c60666-0496-47d4-8b05-086075ea352a,0,1
79995a18-316e-43fb-a7cf-0867bfe4627a,0,1
61229b3b-cc10-4e63-a4c5-086a8b281c45,0,2
989c1d31-11fa-40f0-8c96-086cc1115d36,2,1
f91adab1-ef95-485d-9f4c-086df81daba5,0,0
0b2d3634-1bd1-4d17-98e5-08734715330f,0,0
4187a8db-df29-471e-a87a-08803dc488fd,0,0
608f89f6-fe0a-4c3d-9373-0884e5edfefb,0,1
17acb882-ca5e-4668-b203-088578c0d962,1,1
3736d79e-fd42-414c-bb41-08994207e564,1,1
75582471-755a-42ae-8b9e-089c7d680cdb,0,0
a15bcace-0baf-4321-99f7-08a0323ce0d1,0,0
87a557a6-44f2-400d-8e71-08b1551e3a10,0,1
d07df920-944c-4af4-b7ae-08bb64245c19,0,0
2909e264-2ae4-41cb-9698-08c10725cd39,0,0
68f2e895-9011-4103-808c-08c748d17463,0,0
453a994e-414d-4aab-8761-08c7cbb4c97b,2,1
f03e5569-64c0-4dbe-af5b-08cce0101a90,0,0
17ace6d5-1cef-4002-9c56-08cffeacb9a5,0,0
495ee50f-3430-4f6c-8c6c-08d082a9b51c,0,0
6e76565e-a5a9-41a1-a845-08d9bfcb23bd,0,0
f5c17a78-9dfb-4561-8094-08dd0b75ab85,0,0
c8ef2070-30bf-43f9-9a8c-08e018d083e7,0,0
c3a47839-b98a-432d-a41f-08e25057465e,0,0
a36af22d-0fbf-4d88-ba12-08f39272653c,2,1
11afd54e-92a7-424b-ae55-08fc7cf16b56,1,1
30df4e50-3768-4215-9627-0908a9321c2a,2,3
4c11819b-66a7-4587-b4ad-090a2ed687ed,1,0
0e55ca9e-bea2-4bce-970c-090ccc815d46,0,1
51bc646a-7a46-48bc-b523-090e88cb610d,0,0
4c84510c-1b3f-4556-b60d-091052f17931,0,0
36029e79-b41d-426e-a1d2-09323d367a6a,0,0
2ed00662-463d-42d9-87c3-09338458b181,1,1
52382534-f2d4-432e-9f4f-0936132cfd94,31,1
0cbc8576-6983-4b50-8136-093f5e7312e1,1,6
2b1018e9-0059-4536-a080-0944a1b047ea,2,0
4f6f01c9-4794-448b-b014-094e388103a3,1,1
b180eb79-f8f0-4363-8595-094f30a233bd,1,0
3d6ec6a4-b432-4c54-9b49-0957129390f0,0,0
e52ac08f-bac4-4315-aad6-09598680e351,0,2
199b68c3-6d3f-4edd-8603-095a4f5c348a,2,0
ca225a7a-e73a-4276-8dfa-0963825e5a97,1,1
5848d24f-5a64-4338-b920-0978c49b0a7c,1,1
7b9e66a1-7785-41a1-bd25-0984b068094b,0,0
8b885953-cef0-4e49-91a0-098d8d3f0b4d,52,46
4e597e4f-9be5-43b7-9b20-0997adf1b0d5,1,1
4796159a-87f6-478d-8028-099bcb3f528e,2,4
f1a9fb8c-67f5-4488-ad34-09a415b04a76,1,1
f09e9f1a-6694-470e-9ef8-09a8230cabc4,0,1
002333ab-cc2d-40e2-b19a-09b2b93d0578,1,1
8e7b2fe4-ff5f-4186-b344-09c4612779cb,11,1
b0f863be-0ee0-42d2-910f-09c78079014c,2,1
6825bc7f-37f4-4f0c-8a5a-09c92f0cf929,2,1
7ea9ad9c-b1be-45bf-b7ef-09ca19e3c6b0,1,1
bfa95ad6-b7f9-44cd-9fd1-09cdeb9c7f80,0,0
855cd176-d643-462a-b326-09d36bb8ab04,2,1
5c646b07-fad8-4c10-a38f-09d48cf190ad,1,0
930eb61d-a3b2-4eeb-a086-09d594397042,4,0
633e8347-6b88-4266-a984-09dbbb00cf9c,1,1
9c528757-199d-4cb3-bad6-09de67b92f8c,0,0
2690bb74-8521-4988-a3f5-09e3fafe785d,1,1
93ceadd1-a736-4af4-ab77-09ea9198757a,0,0
9627ee5b-613b-4dbb-8d6a-0a02348e20d1,1,0
83084876-b6ea-4a94-9723-0a034f18c535,0,0
b2f3bf68-9bd4-4abe-85ac-0a118607935b,0,0
c0bec7d7-7ddf-4d3c-a45c-0a13b20338b2,0,0
b3559fc1-9aae-42e1-877a-0a1462362ffc,0,0
e711108d-ac2a-48ca-8346-0a1a6e92b596,0,1
ba66bf25-8611-4ea7-896c-0a3102b3a4da,1,1
0e3974ba-0d4c-49c8-a1c7-0a350bfe8acc,0,1
6716d563-c507-4f3d-9893-0a3d8033d6ac,0,0
2594c029-0eab-41f7-947a-0a3f192888ce,0,0
536aaef2-9e68-4344-818e-0a44f48de439,4,1
ad8c399d-8390-4117-a0d8-0a46e5fd76d5,0,0
1cca1b66-f7cd-427d-89f1-0a48b8d13be5,0,0
b0995270-1301-4bfa-90b2-0a4a7e42fea6,0,0
181bc373-56d8-451b-a424-0a5d0dd0c76f,3,52
aec47b06-6983-40c4-974c-0a5f1b6df0d7,0,0
27d5e8c8-d557-4118-93a9-0a5f6fdedd10,0,0
6e86ca5b-e518-447d-be8e-0a62edff53a1,1,1
1cb0735e-b3d6-459f-823b-0a65bf40bc82,1,1
509815a9-eb63-4c36-9131-0a7577383c99,0,0
3248a986-f90f-4ff2-b673-0a7b53f30f86,1,1
eb8167f6-3301-48a3-952b-0a8ec97dff26,0,0
7c734461-68f6-4c74-a599-0a91a35f5d5a,0,0
37919295-0708-4437-af21-0a927009062a,0,0
696a0357-9458-4cc8-bc22-0a9c3058ddf8,0,0
548b550d-bf60-4a29-bab3-0a9dc7ad1d01,1,1
b90329c4-04af-487f-aecc-0aa10b67d730,0,0
6f3e8c5d-bdbb-4105-9a42-0aa5119acf1e,0,0
1394d8e4-853d-4b46-a28d-0aae849fd9a6,0,2
84ea74b6-52b4-417a-9296-0abb90b42f6a,2,0
05ba43b1-37ee-42e3-a15d-0ac59f3fddd7,1,1
3036edd6-249a-4fce-aec2-0ac69b4d6d26,0,1
7cc455e2-b5fd-464a-b57d-0acfda2aacd4,1,1
85dff5d1-321d-433c-90ce-0ad1af94ff37,1,1
1a653455-f173-46ea-b5ec-0adbba245600,0,0
eab4f789-6a9a-4e0c-886b-0add10d775a6,0,0
2f6d727a-e78c-4caa-a131-0ae1524952cb,0,0
4784b264-e5ad-4e93-b91c-0ae18ebc9976,0,0
79096958-78b9-428d-adf7-0aeb3e374f97,0,0
ed7dac51-3c04-4e70-8e5e-0afce7fef566,0,0
739da349-26f9-4bc0-9c0a-0b00f7a9f9a6,1,1
c55c10f2-af21-4a81-b3f6-0b01e688b7ea,0,0
d9d4bc04-9b60-4169-a013-0b04df49bfbb,0,0
285dd81e-4e0f-444f-a7fb-0b085e08a5a1,0,0
9602eeb1-c5b9-48d4-8628-0b08f459e7f9,0,0
717b8276-3b4b-466d-b361-0b08f9b5d7a2,0,0
1fd1e7ad-c70f-4def-bdd9-0b08fe027e95,0,0
22213be2-341f-4562-88d5-0b0c1d07ab80,1,1
18eb76de-9929-4925-91b5-0b0c454caa0a,0,0
77a5f3b6-1523-4d26-8b4f-0b0c49edbc08,0,2
